age,education-num,capital-gain,capital-loss,hours-per-week
36,11,0,0,40
20,8,0,0,35
28,13,0,0,50
58,9,0,0,38
48,9,0,0,40
39,10,0,0,56
38,9,0,2051,44
50,12,0,0,40
35,13,0,0,40
45,13,0,0,50
38,10,0,0,38
54,12,0,0,55
42,13,0,0,12
63,10,0,0,30
21,5,0,0,48
46,13,0,0,40
43,10,0,0,40
35,9,0,0,60
37,5,0,0,40
51,9,0,0,45
45,13,0,0,72
19,8,0,1602,20
61,5,0,0,65
21,9,0,0,40
45,9,0,0,40
38,13,0,0,50
28,13,0,0,40
40,13,0,0,35
32,9,0,0,40
55,10,0,0,35
64,9,0,0,23
34,9,0,0,40
58,10,0,0,40
46,12,0,1485,55
44,11,0,0,40
31,10,0,0,40
31,9,0,0,40
39,10,0,0,45
19,8,0,0,18
56,9,0,0,40
53,5,0,0,40
69,9,991,0,18
62,10,0,0,40
62,9,0,0,40
39,9,0,0,40
45,12,0,0,40
29,10,0,0,50
33,10,0,0,40
34,10,7298,0,40
29,9,0,0,40
65,7,6418,0,35
18,10,0,0,35
22,9,0,0,40
30,13,0,1902,40
44,13,0,0,40
48,10,0,0,20
52,9,0,0,45
53,13,7688,0,20
48,9,1471,0,40
25,13,0,0,40
41,13,7688,0,50
37,9,0,0,40
55,6,0,0,45
67,9,0,0,38
36,10,0,0,45
47,9,0,0,52
25,13,0,0,16
19,5,0,0,16
24,4,0,0,40
30,10,0,0,25
17,7,0,0,16
28,13,0,0,40
34,11,3908,0,45
35,10,0,0,46
24,10,0,0,40
43,9,0,0,35
55,14,0,0,40
22,10,0,0,35
20,10,0,0,50
44,9,0,0,40
38,12,0,0,40
53,5,0,0,25
26,10,2597,0,48
58,10,0,1902,40
23,9,0,0,40
53,2,0,0,50
35,9,2354,0,40
41,9,0,0,62
31,9,0,0,40
50,9,0,0,40
57,5,0,0,55
25,7,0,0,40
23,9,0,0,40
48,13,0,0,50
34,10,0,0,60
43,13,0,0,45
20,10,1055,0,20
40,13,99999,0,75
27,10,0,1579,40
35,6,0,0,40
33,13,0,0,40
57,10,0,0,40
43,12,0,0,40
40,12,0,1848,55
54,10,0,0,55
28,10,0,0,40
32,9,0,0,40
49,9,0,0,50
52,9,0,0,40
41,6,0,0,60
19,9,0,0,40
33,9,0,0,42
25,13,0,0,32
44,7,0,0,44
20,10,0,0,40
46,6,0,0,37
39,9,0,0,50
34,9,0,0,40
19,9,0,0,35
27,9,5178,0,40
53,5,0,0,40
46,11,0,0,40
39,10,0,0,40
30,9,0,0,40
53,14,0,0,45
33,5,0,0,40
22,10,0,0,40
44,10,0,0,35
30,10,0,0,40
66,10,0,0,20
39,13,0,0,40
37,9,0,0,50
34,9,0,0,40
17,7,0,0,20
43,13,0,0,60
46,13,0,0,50
17,7,0,0,20
60,4,3137,0,40
63,14,5013,0,40
42,12,0,0,40
30,5,0,0,40
33,9,0,0,40
43,10,0,0,40
20,5,0,0,40
30,10,0,0,72
37,9,0,0,45
49,13,0,0,40
65,9,0,0,17
35,15,0,0,55
27,13,0,0,40
33,9,0,1977,45
18,8,0,0,20
41,14,0,0,50
38,13,0,1340,40
45,9,0,0,40
33,10,0,0,38
47,9,0,0,40
30,12,0,0,20
36,12,0,0,40
21,9,0,0,30
44,13,0,0,40
33,9,0,0,20
29,10,0,0,40
45,10,0,0,40
29,11,0,1564,56
27,13,0,0,40
21,10,0,0,20
49,10,0,0,45
35,10,0,0,50
47,9,5178,0,40
37,10,0,0,40
37,11,0,0,48
26,9,0,0,40
55,10,0,0,45
47,12,5178,0,50
59,9,0,0,40
70,9,0,0,5
53,9,0,0,40
39,9,0,0,40
38,5,0,0,40
33,10,0,0,50
28,9,0,0,40
74,6,0,0,1
40,13,0,0,40
35,11,0,0,40
35,9,0,0,50
41,10,0,0,40
38,10,0,0,50
29,6,0,0,35
46,9,0,0,50
46,9,0,0,40
40,13,0,0,60
29,13,7688,0,40
39,12,0,0,60
31,9,0,0,60
50,14,4650,0,70
31,13,0,0,40
27,10,0,0,45
27,10,0,0,25
28,13,0,0,20
21,9,0,0,30
57,13,0,0,40
56,14,0,0,40
48,1,0,0,40
36,10,0,0,55
51,8,0,0,40
39,12,0,0,48
43,9,0,0,70
51,9,0,0,40
43,9,0,0,40
44,14,7298,0,40
35,9,0,0,50
40,9,0,1902,40
39,6,0,0,12
23,1,0,0,15
26,7,0,0,40
25,9,0,0,40
29,10,0,0,42
30,9,0,0,45
57,13,0,1485,40
37,11,0,0,40
39,13,3103,0,48
37,14,0,0,40
21,10,0,0,16
25,10,0,0,40
61,9,0,0,40
59,9,2414,0,15
28,9,0,0,40
24,10,0,0,40
47,9,0,0,40
29,9,0,0,80
49,5,0,0,20
41,13,0,0,35
33,10,0,0,40
40,16,0,1977,20
32,10,0,0,16
48,13,0,0,40
24,10,0,0,40
50,11,0,0,38
31,9,0,0,40
23,11,0,0,55
35,9,0,0,40
50,9,0,0,40
39,5,0,0,50
52,4,0,0,48
44,9,0,0,80
43,13,0,0,50
39,9,0,0,40
33,4,0,0,40
31,14,0,1564,40
40,10,0,0,40
28,15,0,0,40
19,8,0,0,25
35,11,0,0,50
44,13,0,0,60
40,13,0,0,40
20,10,0,0,35
55,9,0,0,48
30,4,0,0,35
38,9,0,0,55
75,9,2653,0,20
17,7,0,0,15
20,10,0,0,30
25,12,0,0,30
27,13,0,0,45
19,10,0,0,20
21,10,0,0,40
19,10,0,0,20
42,10,0,0,40
28,6,0,0,36
47,10,0,0,40
59,10,0,0,32
50,9,0,0,40
48,9,0,0,80
33,9,0,0,40
27,12,0,0,40
45,16,99999,0,30
24,4,0,0,40
31,9,0,0,40
24,3,0,0,40
29,9,0,0,40
24,9,0,0,30
24,13,0,0,30
28,10,0,0,45
36,10,0,0,50
58,4,0,0,40
51,10,0,0,36
42,10,0,0,50
39,10,0,0,40
26,13,0,0,40
39,10,0,0,40
28,13,0,0,45
51,13,15024,0,40
45,13,0,0,40
45,11,0,0,40
23,13,0,0,40
38,10,0,1408,40
38,7,0,0,36
39,10,0,0,40
52,11,0,0,50
17,8,0,0,6
31,13,0,0,50
22,9,0,0,24
47,9,1831,0,38
28,10,0,0,40
41,9,0,0,50
29,14,0,0,42
42,15,0,0,60
52,10,0,0,40
35,13,0,0,40
28,12,0,0,40
46,14,7688,0,46
45,9,0,0,40
21,9,0,0,40
74,6,0,0,20
29,9,0,0,40
39,9,0,0,40
44,10,7688,0,45
23,13,0,0,40
32,12,0,0,40
43,9,0,0,30
23,1,0,0,40
18,10,0,0,38
38,9,0,0,40
33,13,4650,0,35
19,10,0,0,35
23,10,4101,0,40
37,9,0,0,45
25,9,0,0,40
45,8,3103,0,40
32,13,0,0,48
18,7,0,0,40
25,9,0,0,40
53,10,0,0,40
33,16,0,0,60
27,13,0,0,45
24,9,0,0,40
54,4,0,0,50
23,10,0,0,30
45,11,0,0,40
36,10,0,0,35
36,7,5178,0,40
44,14,0,1669,40
24,9,0,0,40
39,10,0,1380,70
50,9,0,0,40
38,9,15024,0,40
58,13,0,0,40
44,9,0,0,48
24,13,0,0,55
52,9,15024,0,40
46,13,8614,0,40
50,16,15024,0,60
34,12,0,0,44
40,12,0,0,40
53,13,0,0,40
24,9,0,0,40
26,10,0,0,45
22,12,0,0,40
36,9,0,0,40
36,13,0,0,45
43,13,0,0,28
60,4,0,0,40
49,14,7298,0,40
34,4,0,0,10
46,10,0,0,40
46,13,0,0,40
69,9,0,0,20
32,6,0,0,40
40,13,0,0,50
61,3,3411,0,45
56,10,0,0,40
47,9,0,0,40
29,9,0,0,40
37,9,0,0,46
51,15,0,2559,50
44,14,0,1902,40
33,9,0,0,40
51,15,0,0,80
24,11,0,0,40
37,11,0,0,40
40,10,0,0,40
34,14,0,0,40
69,7,0,0,20
41,11,0,0,10
40,9,0,0,40
57,10,0,0,40
26,13,0,0,55
53,9,0,0,46
39,13,0,0,55
51,13,0,0,40
56,13,0,0,40
51,6,0,0,40
17,8,0,0,20
42,10,0,1741,50
42,10,0,0,40
29,15,27828,0,45
33,13,0,0,40
43,10,0,0,40
64,15,0,0,9
40,9,0,0,60
21,3,0,0,40
31,10,0,0,40
60,11,0,0,40
32,8,0,0,40
27,9,0,0,20
40,9,0,0,40
27,9,0,0,40
18,10,0,0,30
43,9,0,0,40
52,9,0,0,48
31,9,0,0,85
28,9,0,0,60
44,14,0,0,35
37,10,0,0,84
35,13,0,0,50
42,5,0,0,40
18,6,0,0,10
46,14,0,1977,60
54,9,0,0,40
54,9,0,1672,50
56,10,0,0,45
27,10,0,0,50
26,13,0,0,40
41,10,0,0,40
32,10,0,0,40
18,9,0,0,30
36,9,0,0,65
37,6,0,0,40
31,3,0,0,25
46,13,0,0,51
24,9,0,0,40
25,13,0,0,35
55,3,0,0,50
64,9,0,0,40
30,13,0,0,40
65,14,0,0,99
46,13,0,0,40
45,14,15024,0,60
18,10,0,0,25
32,13,0,0,40
34,16,0,0,45
35,9,3137,0,40
26,9,3325,0,40
24,10,0,0,35
45,9,15024,0,80
36,6,0,0,34
44,4,0,0,40
23,10,0,0,60
57,9,0,0,55
41,10,0,0,60
20,9,0,0,30
32,10,0,0,36
60,9,99999,0,40
38,13,0,0,20
29,9,0,0,45
22,9,0,0,40
21,10,0,0,30
40,9,3137,0,40
59,10,0,1848,45
45,14,0,0,45
76,9,0,0,13
45,13,0,0,40
49,14,0,0,70
36,11,0,0,60
22,7,0,0,35
47,11,0,0,44
26,9,0,0,55
21,10,0,0,40
27,9,0,0,15
26,13,0,0,40
20,11,0,0,25
31,14,0,0,45
57,14,0,0,40
39,7,0,0,40
36,12,14344,0,40
66,10,0,0,45
34,10,0,0,40
21,9,0,0,40
40,13,0,1902,32
49,12,0,0,30
48,10,3325,0,60
19,10,594,0,24
42,7,0,0,40
59,9,0,0,45
63,10,0,0,40
26,9,0,0,40
41,5,0,0,35
42,10,0,1628,40
19,9,0,0,20
45,7,0,0,25
47,9,0,0,30
47,9,0,0,40
34,11,0,0,40
49,13,15024,0,40
36,9,0,0,40
53,9,0,0,40
39,9,0,0,40
52,11,0,0,40
18,10,2176,0,35
59,11,0,0,40
50,9,0,0,50
31,13,0,0,40
41,10,0,0,40
45,12,0,0,40
54,14,0,0,40
22,9,0,0,25
50,9,7298,0,40
43,9,0,0,40
48,13,0,0,40
24,13,2174,0,45
54,10,15024,0,40
26,9,0,0,40
53,13,0,0,40
51,16,15024,0,40
54,14,0,1887,44
32,9,0,0,49
46,9,0,0,40
52,9,0,0,45
44,9,0,0,40
56,10,0,1672,40
57,9,0,0,40
35,9,0,0,40
30,12,0,0,40
29,10,0,0,35
49,13,7688,0,66
28,6,0,0,40
30,10,0,0,40
45,9,0,1980,40
17,6,0,0,12
54,6,0,0,40
31,10,0,0,40
54,16,0,1977,50
37,5,0,0,50
34,9,0,0,48
38,13,0,0,40
51,10,0,0,45
41,9,0,0,60
24,10,0,0,40
56,13,15024,0,50
33,9,0,0,40
31,6,0,0,40
27,10,0,0,50
32,13,0,0,45
35,12,0,0,40
43,10,0,0,45
40,9,0,0,36
19,9,0,0,53
23,12,0,0,32
40,9,0,0,40
59,9,0,0,38
43,9,0,0,40
53,9,0,0,40
26,9,0,0,40
68,10,10605,0,20
41,13,0,0,48
32,9,0,0,40
25,13,0,0,40
20,9,0,0,40
22,10,0,0,15
33,6,0,0,40
26,10,0,0,40
29,9,0,0,25
20,9,0,0,23
58,10,0,0,40
32,9,0,0,40
23,12,0,0,25
30,5,0,0,40
67,10,0,0,8
26,12,0,0,32
53,9,0,0,35
27,9,0,0,60
29,10,0,0,65
38,16,0,0,40
17,5,0,0,40
48,14,0,0,40
28,12,0,0,40
18,10,0,0,15
28,10,0,0,30
34,10,0,0,40
62,9,0,0,40
46,3,0,0,40
30,10,0,0,40
20,10,0,0,40
29,9,2174,0,50
55,10,0,0,25
20,10,0,0,24
54,6,0,0,40
27,6,0,0,30
43,10,0,0,55
48,14,0,0,72
34,13,0,0,40
29,13,0,0,40
37,11,0,0,40
56,10,0,0,40
58,6,0,0,40
54,13,0,0,40
45,10,0,0,41
29,9,0,0,40
26,12,0,0,40
43,9,0,0,40
33,9,0,0,40
45,10,3103,0,42
25,10,0,0,30
25,9,0,0,40
37,12,0,0,40
20,9,0,0,25
39,14,0,1977,24
17,6,0,0,20
27,9,0,0,40
26,9,0,0,40
55,3,0,0,40
39,7,0,0,60
41,9,0,0,40
34,2,0,0,40
51,11,0,0,50
40,10,0,0,40
58,12,0,1740,40
23,9,0,0,40
45,14,0,0,50
51,13,7688,0,50
43,10,0,0,40
25,13,2597,0,50
36,13,2407,0,40
58,9,0,0,50
33,9,0,0,40
60,11,0,0,40
24,9,0,0,40
45,9,0,0,46
49,9,0,0,40
19,8,0,0,40
34,10,0,0,38
42,13,0,0,40
25,9,0,0,50
59,3,2580,0,15
28,9,2885,0,40
19,7,0,0,30
31,13,0,0,40
58,13,0,0,48
47,9,0,0,50
30,13,0,0,40
41,4,0,0,40
43,10,4934,0,51
48,9,0,2001,40
44,13,0,0,50
44,10,0,0,40
24,13,0,0,40
28,9,0,0,43
50,9,0,0,10
33,10,0,0,40
23,13,0,0,50
46,6,0,0,40
21,10,0,0,10
52,5,0,0,30
26,13,0,0,50
27,13,0,0,12
28,7,0,0,40
50,13,0,0,60
28,9,0,0,35
61,7,0,0,20
32,4,0,0,35
30,10,0,0,40
51,13,0,0,40
40,10,0,2444,40
36,9,0,2258,70
28,10,0,0,24
49,12,0,0,45
61,4,0,0,30
41,13,0,0,60
55,9,0,0,30
36,13,0,0,40
21,10,0,0,40
57,10,0,0,45
49,15,99999,0,37
59,7,0,0,40
41,10,0,0,80
59,10,0,0,40
20,9,0,0,25
42,10,0,0,40
41,14,0,0,60
45,13,0,0,50
42,12,0,0,45
25,13,0,0,40
45,9,0,1887,40
58,9,15024,0,40
39,9,0,0,40
34,9,0,0,40
22,10,0,0,40
44,9,0,0,50
53,10,0,0,40
27,5,0,0,40
60,9,0,0,25
46,13,3103,0,40
56,15,99999,0,40
36,13,27828,0,40
56,9,0,0,32
29,13,0,1740,70
19,6,0,0,39
38,9,0,0,40
40,10,0,0,40
52,12,0,0,55
22,10,0,0,40
32,9,0,0,25
27,13,0,0,40
25,13,0,0,40
36,14,0,0,40
22,8,0,0,40
32,9,0,0,45
37,13,0,0,40
22,9,0,0,54
29,9,0,0,40
42,1,0,0,25
45,11,0,0,38
33,13,0,0,45
39,10,0,0,40
27,8,0,0,45
53,13,0,0,50
30,13,0,0,40
52,10,0,0,35
43,13,15024,0,60
47,14,0,0,35
61,9,0,0,40
39,14,0,0,40
47,10,0,0,50
19,9,0,0,25
37,10,3464,0,40
31,9,0,0,51
69,11,0,0,8
29,9,0,0,40
24,10,0,0,14
42,9,0,0,40
30,13,0,0,72
28,14,0,0,80
27,11,0,0,40
53,9,0,0,40
35,9,0,1651,40
22,8,0,0,40
25,9,0,0,40
38,13,0,1887,40
27,13,0,0,35
30,5,0,0,37
27,13,0,0,50
25,13,0,0,40
32,9,0,0,40
70,6,0,0,45
50,9,0,0,40
40,10,0,0,35
34,7,0,0,55
57,9,0,0,50
39,14,0,0,32
49,10,0,0,40
43,10,5178,0,40
26,9,0,0,45
31,10,0,0,40
60,10,0,0,50
46,14,15024,0,50
26,10,7298,0,55
27,15,0,0,40
31,10,0,0,40
59,9,0,0,50
18,10,0,0,24
22,10,0,0,45
24,12,0,0,20
53,6,0,0,40
43,9,0,0,42
24,10,0,0,50
60,6,0,0,40
24,9,0,0,40
52,9,0,0,40
32,11,0,0,99
34,6,0,0,35
35,12,0,0,40
38,5,0,0,40
34,9,4508,0,90
53,15,0,0,50
23,9,0,0,40
40,10,0,0,40
40,9,0,0,40
50,9,0,0,60
17,6,0,0,20
53,13,0,1876,54
32,13,0,0,50
18,7,0,0,16
62,6,0,0,40
45,14,0,0,40
46,16,0,0,70
73,4,0,0,40
64,16,0,0,60
26,13,0,0,45
23,9,0,0,48
30,9,0,0,40
51,10,0,0,40
35,13,0,0,55
39,10,13550,0,45
35,14,0,0,40
41,9,0,0,40
31,10,4650,0,40
40,13,0,0,50
46,15,0,0,40
31,9,0,0,30
41,10,0,0,40
42,13,3137,0,40
23,9,0,0,40
49,10,0,0,45
53,11,0,0,40
38,13,4787,0,43
36,12,0,0,40
32,10,0,0,72
20,7,0,0,40
22,10,0,0,32
25,11,0,0,40
58,9,0,1902,40
24,10,0,0,20
48,9,8614,0,40
20,2,0,0,30
60,10,0,0,40
20,9,0,0,30
52,10,0,0,45
36,9,0,0,40
46,13,0,0,40
22,7,0,0,25
19,10,0,0,35
37,9,0,0,40
30,11,0,0,40
44,12,0,0,25
22,9,0,0,45
31,13,3908,0,50
17,7,0,0,40
21,9,0,0,40
67,14,0,0,40
46,4,0,0,40
29,9,0,0,50
20,10,0,0,6
27,10,0,0,24
35,10,0,0,40
19,10,0,0,30
36,8,0,0,40
43,13,15024,0,50
62,13,0,0,40
28,15,0,2339,40
18,7,0,0,15
59,15,15024,0,50
37,13,0,0,40
27,10,0,0,40
46,14,0,0,43
29,7,0,2754,42
33,13,0,0,40
62,9,0,0,40
46,16,0,2415,55
28,6,0,0,40
22,10,0,0,35
46,14,0,1887,40
54,10,0,1977,40
34,9,0,0,72
62,13,0,0,20
30,10,0,0,40
19,9,0,0,20
27,11,0,0,45
36,10,0,0,50
52,13,0,0,40
47,8,0,0,55
57,9,0,0,40
64,10,0,0,40
53,7,0,0,47
53,13,0,0,44
31,10,0,0,40
41,13,7688,0,45
45,9,0,0,40
45,9,0,0,40
23,10,0,0,28
39,14,0,0,72
31,11,0,0,40
35,13,0,0,45
54,14,7688,0,60
40,13,5455,0,40
55,13,0,0,40
31,9,0,0,40
58,7,0,0,60
31,16,0,1977,99
46,9,0,0,40
38,11,0,0,40
22,10,594,0,25
48,9,0,0,60
73,13,0,0,15
25,13,0,0,45
53,10,0,0,40
46,10,7298,0,45
37,13,0,0,40
30,9,0,0,50
29,9,0,0,40
29,10,0,0,40
58,14,0,0,40
42,4,0,0,50
62,5,0,0,24
45,13,7298,0,40
38,13,0,0,40
36,13,0,0,50
42,4,0,0,30
47,14,15024,0,35
42,10,0,0,40
43,10,0,0,38
37,11,0,0,40
36,10,7298,0,39
27,13,0,0,40
54,3,0,0,40
48,9,0,1902,40
29,9,0,0,30
29,9,0,0,38
37,10,0,0,47
55,10,0,0,40
67,9,0,0,20
51,9,0,0,30
35,14,0,0,32
64,9,0,0,40
23,3,0,0,55
49,13,0,0,35
38,13,0,0,70
62,9,0,0,40
62,4,0,0,10
45,14,0,0,40
20,12,0,0,40
38,9,0,0,48
50,13,0,0,40
40,10,0,0,55
30,9,0,0,70
52,10,0,0,40
28,13,0,0,50
62,9,0,0,30
31,9,0,0,40
40,9,0,0,40
34,9,0,1590,40
53,10,0,0,40
42,8,0,0,40
26,10,0,0,25
51,9,0,0,40
49,14,0,0,50
43,9,0,0,40
42,10,0,0,40
31,7,0,0,40
26,9,0,0,40
50,13,0,0,40
35,9,0,0,40
37,10,0,0,40
20,10,0,0,16
31,15,0,0,40
28,9,0,0,35
46,9,0,0,40
21,10,0,0,8
41,14,7298,0,70
30,13,0,0,70
66,13,0,0,70
37,10,0,0,60
74,4,0,0,20
46,10,0,0,70
51,14,0,1977,50
33,13,15024,0,50
30,3,3464,0,40
47,13,0,0,50
49,13,0,0,40
53,9,0,0,48
24,11,0,0,40
54,9,0,0,50
32,10,0,0,40
45,10,0,0,45
46,9,3325,0,45
37,10,0,0,65
48,14,0,0,61
25,13,0,0,40
27,10,0,0,40
69,9,0,0,8
38,13,0,0,52
47,8,0,0,40
30,10,0,0,60
46,9,3674,0,30
27,15,0,0,45
19,10,0,0,35
18,9,3103,0,40
24,7,0,0,50
32,13,0,0,40
38,9,0,0,40
19,1,0,0,36
28,10,0,0,40
39,14,0,0,55
38,10,0,0,60
42,9,0,0,40
31,10,0,0,40
46,5,0,0,40
53,10,0,0,54
21,12,0,0,15
48,9,0,0,50
46,9,3103,0,52
30,9,0,0,45
24,9,0,0,40
32,6,0,0,50
30,9,0,0,40
57,16,0,0,50
56,4,0,0,40
27,9,0,0,37
38,13,0,0,40
19,9,0,0,40
61,10,0,0,50
49,11,0,0,40
28,9,0,0,38
50,14,0,0,55
43,13,0,0,84
34,9,0,0,48
28,7,0,0,40
31,10,0,0,40
55,9,0,0,44
26,13,0,0,45
51,16,0,0,40
35,9,0,0,40
42,12,0,0,31
31,14,0,0,30
22,9,0,0,20
67,9,0,0,60
63,9,0,0,24
31,9,0,0,40
17,7,0,0,40
41,9,0,0,40
53,4,0,0,38
44,10,0,0,99
24,13,0,0,40
35,11,0,0,35
61,10,0,0,40
31,12,0,0,40
44,13,5178,0,40
56,9,0,0,36
66,12,0,0,40
45,10,0,0,40
69,13,20051,0,45
64,9,0,0,40
38,9,0,0,36
43,10,0,0,40
37,9,0,0,49
19,9,0,0,16
59,9,0,0,40
50,10,0,0,40
33,13,0,0,50
56,10,0,0,45
28,11,0,0,40
27,9,0,0,34
34,9,0,0,40
19,7,0,0,30
68,9,0,0,40
28,14,0,0,38
22,9,0,0,40
58,12,0,0,40
31,10,0,0,25
17,7,0,0,30
25,10,10520,0,50
23,10,0,0,23
25,8,0,0,40
47,9,0,0,40
39,13,0,0,60
44,9,0,0,40
46,11,0,0,40
38,10,0,0,35
23,9,0,0,30
34,13,0,0,35
33,9,0,0,40
38,9,0,0,20
52,11,0,0,40
50,9,0,0,33
38,13,0,2444,45
35,13,0,0,40
67,16,10605,0,35
60,9,7688,0,40
44,9,0,0,15
38,9,0,0,50
29,9,0,0,40
65,14,5556,0,50
33,12,0,0,40
18,7,0,0,30
43,15,0,0,40
42,11,0,0,40
42,9,0,0,40
32,9,0,0,30
36,12,0,0,40
41,13,0,0,40
30,10,0,0,40
21,9,0,0,35
33,10,0,0,40
19,9,0,0,25
35,9,0,0,40
43,9,0,0,35
45,9,0,0,24
25,13,0,0,50
39,13,0,0,40
26,9,0,0,40
60,14,0,0,10
52,16,0,0,40
22,8,0,0,30
23,10,0,0,40
46,9,0,0,40
34,13,0,0,30
39,13,0,0,50
38,9,0,0,40
56,14,0,0,25
55,9,0,0,40
40,10,7688,0,40
23,10,0,0,40
39,13,0,0,40
24,13,0,0,30
51,9,0,0,40
47,13,0,0,50
25,9,0,0,50
34,15,0,0,55
18,7,0,1602,20
19,10,0,0,28
32,10,0,0,40
49,9,0,0,40
43,9,0,0,55
71,14,99999,0,40
59,9,0,0,40
32,13,0,0,40
25,13,0,0,40
32,9,0,0,40
17,7,0,0,15
57,15,0,0,35
17,8,0,0,15
27,13,0,0,40
41,9,0,0,40
19,7,0,0,25
41,3,0,0,40
39,13,0,0,50
30,9,0,0,40
37,13,0,0,40
18,7,0,0,15
40,13,0,0,45
38,10,0,1485,60
24,9,0,0,40
33,9,0,0,50
48,13,0,0,40
51,13,0,0,40
48,9,0,0,40
43,4,0,0,45
34,15,0,0,50
41,11,0,0,30
51,15,27828,0,60
25,9,0,0,40
20,9,0,0,50
61,9,2829,0,45
35,10,0,0,70
42,14,0,0,40
26,9,0,0,16
46,9,0,0,50
39,13,0,0,40
29,10,0,0,80
39,10,0,0,40
47,9,0,0,40
40,10,0,0,50
43,9,0,0,40
32,9,0,0,40
31,6,0,0,40
44,12,0,0,40
46,13,0,0,40
53,14,0,0,50
43,13,0,0,40
41,13,0,0,40
35,9,0,0,40
48,13,0,0,45
28,14,0,0,40
44,13,0,0,32
51,15,0,0,40
28,9,0,0,50
36,13,0,0,60
28,9,0,0,35
21,10,0,0,40
36,10,0,0,40
31,9,0,0,43
44,9,0,0,60
49,7,0,0,40
40,9,0,0,40
64,16,0,0,40
54,14,7688,0,40
27,10,0,0,55
18,10,0,0,20
68,5,0,0,44
64,16,0,0,80
36,9,0,0,40
21,9,0,0,24
22,10,0,0,30
61,13,0,0,40
24,10,0,0,10
49,13,0,0,50
25,10,0,0,30
29,10,0,0,45
22,9,0,0,40
57,10,0,0,40
41,13,0,1741,40
29,9,0,0,40
20,10,0,0,35
47,15,0,0,45
22,9,0,0,55
59,11,0,0,50
42,14,0,0,40
64,10,0,0,35
29,9,0,0,40
25,10,0,0,20
62,10,0,0,40
44,14,10520,0,45
21,9,0,0,40
60,10,7298,0,40
46,6,0,0,40
44,13,0,2258,40
21,9,0,0,19
18,7,0,0,18
39,13,5013,0,32
33,14,0,0,45
63,2,0,0,40
52,9,0,0,52
17,5,0,0,22
45,15,0,1485,50
31,9,0,0,40
35,10,0,0,40
31,9,0,0,40
51,10,0,0,40
48,9,0,0,60
28,9,0,0,40
38,10,0,0,40
43,13,0,0,40
30,9,0,0,40
24,8,0,0,55
46,13,0,0,60
50,6,0,0,60
22,9,0,0,35
18,9,0,0,15
53,13,0,0,45
40,13,0,0,44
36,16,0,0,35
32,13,0,0,43
39,9,0,0,12
46,9,0,0,40
26,13,0,0,42
19,10,0,0,15
24,9,0,0,40
28,14,0,0,40
25,14,0,0,40
44,10,0,0,40
38,9,0,0,40
42,14,0,0,45
28,9,0,0,40
47,13,0,0,60
46,9,3411,0,35
21,10,0,0,40
35,13,0,0,45
26,9,0,0,40
21,10,0,0,30
67,4,0,0,40
54,9,0,0,40
26,14,0,0,25
51,13,0,0,50
27,10,0,0,45
39,10,0,0,40
32,13,0,0,48
52,9,0,0,40
21,10,0,0,40
27,9,0,0,38
46,4,0,0,45
42,11,0,0,30
79,13,0,0,20
50,13,0,0,40
43,10,2174,0,40
51,14,0,0,60
45,10,7298,0,50
65,9,991,0,20
66,13,0,0,5
36,11,0,0,99
26,12,0,0,36
28,10,0,0,50
39,15,0,0,45
43,10,0,0,60
20,9,0,0,40
29,10,0,0,40
32,13,0,1848,50
44,13,3325,0,40
60,10,0,0,40
34,9,0,0,40
60,9,0,0,40
38,7,0,0,40
29,11,0,0,40
41,10,0,1408,40
49,13,0,0,40
37,3,0,0,40
37,16,0,2559,60
43,10,0,0,38
41,14,4650,0,55
19,5,0,0,60
29,10,0,0,35
40,9,0,0,15
53,4,0,0,40
27,13,0,0,55
44,9,7298,0,50
29,12,0,0,38
25,3,0,0,40
38,9,0,0,55
48,13,0,0,50
18,10,0,0,12
50,9,0,1408,50
37,9,0,0,40
48,13,0,0,20
50,10,0,0,32
24,10,0,0,30
34,10,0,0,40
19,10,0,0,40
39,9,0,0,40
40,10,0,0,40
30,9,0,0,40
27,9,0,0,40
46,10,0,0,40
24,13,0,0,50
18,8,0,0,20
50,16,0,0,60
42,7,0,0,40
42,5,0,0,40
37,11,3471,0,40
57,10,0,0,16
27,13,0,0,40
31,6,0,0,40
34,14,0,0,40
55,9,0,0,40
56,7,0,0,40
36,13,0,1672,38
35,10,0,0,40
28,14,0,0,50
38,13,0,0,40
30,9,0,0,60
18,10,0,0,20
35,11,0,0,40
53,9,0,0,40
46,15,0,0,40
45,10,0,0,40
35,6,0,0,60
41,9,0,0,40
60,9,0,0,70
18,10,0,1602,15
19,9,0,0,40
24,9,0,1579,50
56,13,15024,0,40
28,9,0,0,70
29,9,0,0,32
35,10,0,0,40
18,9,0,0,35
53,9,0,0,40
26,14,0,0,20
55,10,0,0,40
45,10,0,0,40
28,9,0,0,40
32,13,0,0,40
27,9,0,0,40
35,9,0,0,40
36,9,0,0,37
41,13,15024,0,45
23,13,0,0,20
22,8,0,0,40
36,15,25236,0,40
65,13,0,0,40
25,9,0,0,40
33,10,0,1887,40
31,10,0,0,40
50,13,0,0,40
49,10,0,0,50
43,13,0,0,40
23,10,0,0,40
34,14,3103,0,40
23,10,0,0,40
63,6,0,0,40
33,9,0,0,40
51,13,0,0,50
31,9,0,0,45
32,10,2597,0,40
31,10,0,0,36
47,11,0,0,40
54,10,0,0,40
23,10,0,0,40
34,9,0,0,40
46,7,0,0,35
34,12,0,0,50
