age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
55,Private,143030,2,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,304857,4,Separated,Tech-support,Not-in-family,White,Male,27828,0,40,United-States,>50K
28,Private,30912,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,<=50K
55,Private,125000,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
47,Private,181363,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
54,Private,338620,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
32,Private,115989,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,60,United-States,<=50K
38,Private,111128,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
61,Self-emp-not-inc,201273,3,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Self-emp-inc,137354,4,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Non-US,<=50K
29,Private,133420,3,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K
26,Private,192208,2,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,32,United-States,<=50K
19,Private,220001,3,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
40,Private,352612,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,169426,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States,>50K
42,Private,319016,2,Married-civ-spouse,Transport-moving,Husband,White,Male,2885,0,45,United-States,<=50K
55,Private,119751,4,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
55,Private,202220,2,Married-civ-spouse,Other-service,Wife,Black,Female,2407,0,35,United-States,<=50K
43,Self-emp-not-inc,99220,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
39,Private,111275,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Federal-gov,261241,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
28,Private,261725,2,Never-married,Other-service,Unmarried,White,Female,0,0,40,Non-US,<=50K
36,Private,182013,3,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,40666,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,216461,3,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
60,Private,320376,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,282951,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
36,State-gov,166697,3,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,290856,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
23,Private,455361,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Non-US,<=50K
51,Private,82783,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,56536,2,Never-married,Sales,Own-child,White,Female,1055,0,18,Non-US,<=50K
33,Self-emp-not-inc,109959,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
50,Private,177927,2,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,192337,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
18,Private,236272,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
26,Private,33610,2,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,209483,3,Never-married,Sales,Own-child,White,Female,0,0,47,United-States,<=50K
26,Private,247006,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,<=50K
30,Local-gov,311913,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
33,Local-gov,300681,2,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
42,State-gov,24264,3,Divorced,Transport-moving,Unmarried,White,Male,0,0,38,United-States,<=50K
28,Private,266070,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
20,Private,226978,2,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
66,Local-gov,362165,3,Widowed,Prof-specialty,Not-in-family,Black,Female,0,2206,25,United-States,<=50K
31,Private,341672,3,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,Non-US,<=50K
36,Private,179488,3,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,Non-US,<=50K
39,Federal-gov,243872,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
52,Private,259583,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,159822,1,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,Non-US,>50K
27,Private,219863,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,206947,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
21,Private,245572,2,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
25,Private,38488,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,182504,3,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
38,Private,193815,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Non-US,<=50K
29,Private,46442,3,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,50,United-States,>50K
45,Private,60267,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
59,Private,264357,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,191814,2,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,107882,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
43,Private,174575,3,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
17,Private,143331,2,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,126132,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
42,Private,198619,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
68,Private,211287,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,40,United-States,>50K
55,Federal-gov,238192,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40,United-States,>50K
43,Private,257780,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,183355,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
28,Private,148429,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,71221,2,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,60,United-States,<=50K
21,Self-emp-not-inc,236769,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,32146,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,347491,2,Divorced,Craft-repair,Not-in-family,White,Male,0,1876,46,United-States,<=50K
34,Private,180714,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,2179,40,United-States,<=50K
27,Private,306747,3,Divorced,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
21,State-gov,478457,3,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
25,Private,248990,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Non-US,<=50K
51,Self-emp-inc,46281,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
35,Private,148015,3,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
19,Private,278115,3,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
27,Private,190525,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,55,United-States,>50K
34,Private,176673,3,Never-married,Sales,Other-relative,Black,Female,0,0,35,United-States,<=50K
36,Private,238415,2,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,37939,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
60,Self-emp-not-inc,35649,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,383493,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
47,Federal-gov,204900,2,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K
42,Private,20809,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,>50K
34,Private,148207,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K
21,Private,200153,2,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K
30,Private,169496,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,>50K
53,Private,22978,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
34,Private,366898,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Non-US,<=50K
37,Private,324947,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,321577,2,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
31,Private,241360,3,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,207564,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
33,Private,220860,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
41,Local-gov,336571,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
23,State-gov,56402,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K
65,Private,180280,3,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,81282,2,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,86332,3,Married-civ-spouse,Other-service,Husband,White,Male,4064,0,55,United-States,<=50K
30,Local-gov,27051,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,287647,4,Divorced,Sales,Not-in-family,White,Male,4787,0,45,United-States,>50K
37,Self-emp-not-inc,183735,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,30,United-States,<=50K
42,Private,100800,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Private,155094,3,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K
31,Private,151053,3,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,United-States,>50K
50,Private,548361,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,>50K
33,Private,173858,3,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,Non-US,<=50K
27,Private,347153,3,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
31,Private,319146,3,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,Non-US,>50K
35,Private,197719,3,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
55,Private,197114,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,6,United-States,>50K
54,Self-emp-not-inc,109418,3,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,35,United-States,>50K
56,Private,182062,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,>50K
21,Private,184543,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,Private,175558,1,Widowed,Other-service,Not-in-family,White,Female,0,0,20,Non-US,<=50K
46,Private,122026,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,340543,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
43,Private,101950,4,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
40,Private,179508,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
52,Private,225317,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Non-US,<=50K
59,Local-gov,53304,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
36,Local-gov,282602,3,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
33,Private,184016,2,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,250165,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,196467,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
42,Self-emp-not-inc,178780,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
62,Private,65868,2,Widowed,Sales,Not-in-family,White,Female,0,0,43,United-States,<=50K
54,Private,35459,2,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,98986,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K
36,Private,282092,3,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,140764,2,Never-married,Adm-clerical,Other-relative,White,Female,0,0,45,United-States,<=50K
30,Private,33124,2,Separated,Farming-fishing,Unmarried,White,Female,0,0,14,United-States,<=50K
46,Private,90042,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
32,Private,102986,1,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,Non-US,>50K
21,Private,214387,3,Never-married,Sales,Other-relative,White,Male,0,0,64,United-States,<=50K
39,Private,180667,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Private,278329,2,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,<=50K
32,Private,184440,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,40,United-States,<=50K
23,Private,140462,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,202565,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Non-US,<=50K
28,Private,287268,3,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
28,Private,215955,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,82552,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,41745,3,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,73587,2,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
54,Private,263925,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,196119,2,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
27,Private,284741,3,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
35,Private,340428,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
19,Local-gov,276973,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
30,Private,161599,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
32,Private,144064,3,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,236391,3,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,224943,3,Never-married,Sales,Other-relative,Black,Male,0,0,65,United-States,<=50K
44,Private,151294,3,Widowed,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
52,Private,68982,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30,Private,241885,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,189461,2,Never-married,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
19,Self-emp-not-inc,36012,2,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,85355,2,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,<=50K
20,Private,157595,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Private,197286,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,362747,3,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
24,Private,395297,3,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
31,Self-emp-not-inc,144949,3,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
32,Private,141490,3,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K
29,Private,147889,3,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
61,Private,232808,2,Divorced,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
48,Private,70668,2,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,United-States,<=50K
29,Federal-gov,33315,3,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,200318,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,<=50K
32,Private,97723,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K
38,Private,109231,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,102889,3,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Private,167106,2,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Non-US,<=50K
35,Private,182898,2,Never-married,Adm-clerical,Not-in-family,White,Male,8614,0,40,United-States,>50K
62,Private,197918,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Private,67386,2,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,126592,2,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
34,Private,49469,3,Never-married,Sales,Not-in-family,White,Male,99999,0,50,United-States,>50K
37,Self-emp-not-inc,119929,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,158199,1,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,44,Non-US,<=50K
35,Private,341102,2,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
55,Private,101524,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
40,Private,202872,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
25,Private,195201,2,Married-civ-spouse,Sales,Husband,Other,Male,0,0,50,United-States,<=50K
51,Private,128272,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,263094,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
54,Self-emp-inc,357596,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,55,United-States,>50K
47,Local-gov,102628,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
26,Private,171114,3,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
46,Private,216414,3,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,127753,2,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
19,Private,282698,1,Never-married,Adm-clerical,Own-child,White,Male,0,0,80,United-States,<=50K
35,Private,139364,2,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
36,Local-gov,312785,3,Never-married,Prof-specialty,Own-child,Black,Male,0,0,35,United-States,<=50K
18,Private,92864,2,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
46,Local-gov,175428,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,104223,2,Never-married,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
29,Private,144784,2,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
65,Private,178934,2,Widowed,Other-service,Unmarried,Black,Female,0,0,20,Non-US,<=50K
41,Private,211253,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
34,Private,133122,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,103540,1,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
39,State-gov,172700,2,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,Private,282484,3,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
31,Private,323055,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
33,State-gov,291494,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28,Private,214702,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
32,Private,116055,2,Never-married,Adm-clerical,Unmarried,Black,Female,2977,0,35,United-States,<=50K
32,Private,226696,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
31,Private,216827,2,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Self-emp-not-inc,153132,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K
48,Private,307440,3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,45,Non-US,>50K
27,Private,278122,2,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,122195,2,Widowed,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,156890,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
17,Private,36877,2,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K
25,Private,131178,2,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,23,United-States,<=50K
34,Self-emp-inc,62396,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,United-States,>50K
33,Private,73054,2,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,96844,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
22,Private,324922,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
61,Private,130684,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K
40,Private,178983,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,>50K
58,Private,81038,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States,<=50K
30,Private,151967,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
24,Private,278107,2,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
52,Self-emp-not-inc,183146,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
50,Private,183638,2,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,247892,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,30,United-States,<=50K
22,Private,221480,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,518530,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,193787,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,50,United-States,<=50K
34,Self-emp-inc,157466,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
48,Private,141511,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
21,Private,252253,3,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
20,Private,200450,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,52,United-States,<=50K
30,State-gov,343789,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
44,Private,277647,2,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
44,Private,291566,2,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,60,United-States,<=50K
29,Private,151382,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
31,Private,221167,4,Divorced,Tech-support,Not-in-family,White,Female,0,0,35,United-States,<=50K
35,Private,196178,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,302422,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,37379,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
37,Self-emp-not-inc,82540,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,>50K
44,Private,159911,1,Married-civ-spouse,Other-service,Wife,White,Female,0,0,55,United-States,<=50K
34,Private,212781,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28,Local-gov,207213,3,Never-married,Craft-repair,Own-child,White,Male,0,0,5,United-States,<=50K
30,Private,200192,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,<=50K
41,Local-gov,180096,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
23,Private,192812,3,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,105908,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,70,United-States,<=50K
48,Private,373366,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,3781,0,50,Non-US,<=50K
26,State-gov,234190,3,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
32,Private,260868,3,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K
26,Private,109097,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
36,Private,171393,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,55,United-States,>50K
49,Private,209146,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,172281,4,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K
36,Private,73023,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
41,Private,122626,2,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,48,United-States,<=50K
27,Private,113635,3,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
40,Self-emp-not-inc,30759,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
46,Private,105327,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,219307,2,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
46,Private,208067,2,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
